"tanggal";"periode";"id";"nomor";"transaksi";"referensi";"model";"rekening";"tipe";"posisi";"laporan";"debet";"credit";"kantor";"keterangan";"active";"ip";"status";"user";"created";"modified"
"2018-11-08 19:32:14";"2018.11";"1711090001/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"48000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60407";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-08 19:32:23";"2018.11";"1711090001/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"50000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60407";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-02 14:16:07";"2018.01";"1711090001/PB/";"6000000000003";;;"1.1001";"3.1000";;;;"0";"48000";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60407";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-08 19:31:36";"2018.11";"1711090001/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"48000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60407";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-08 19:32:02";"2018.11";"1711090001/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"48000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60407";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-08 19:32:14";"2018.11";"1711090001/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"48000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60407";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-08 19:32:23";"2018.11";"1711090001/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"50000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60407";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-08 19:32:02";"2018.11";"1711090001/PD/";"1000000000005";;;"5.3000";"1.1001";;;;"145000";"0";"KSP123";"Pendapatan Denda Kontrak No. 60407";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-08 19:32:02";"2018.11";"1711090001/PD/";"6000000000005";;;"1.1001";"5.3000";;;;"0";"145000";"KSP123";"Pendapatan Denda Kontrak No. 60407";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:22:24";"2018.01";"1711090002/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-28 10:40:02";"2018.02";"1711090002/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60393 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-29 13:32:27";"2018.03";"1711090002/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-30 14:30:50";"2018.04";"1711090002/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-31 19:07:43";"2018.05";"1711090002/PA/";"1000000000008";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60393 B";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-30 20:55:46";"2018.06";"1711090002/PA/";"1000000000009";;;"1.2003";"1.1001";;;;"650000";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:22:24";"2018.01";"1711090002/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-28 10:40:02";"2018.02";"1711090002/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60393 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-29 13:32:27";"2018.03";"1711090002/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-30 14:30:50";"2018.04";"1711090002/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-31 19:07:43";"2018.05";"1711090002/PA/";"6000000000008";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60393 B";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-30 20:55:46";"2018.06";"1711090002/PA/";"6000000000009";;;"1.1001";"1.2003";;;;"0";"650000";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:22:24";"2018.01";"1711090002/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-28 10:40:02";"2018.02";"1711090002/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60393 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-29 13:32:27";"2018.03";"1711090002/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-30 14:30:50";"2018.04";"1711090002/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-31 19:07:43";"2018.05";"1711090002/PB/";"1000000000008";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60393 B";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-30 20:55:46";"2018.06";"1711090002/PB/";"1000000000009";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-31 20:22:24";"2018.01";"1711090002/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-28 10:40:02";"2018.02";"1711090002/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60393 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-29 13:32:27";"2018.03";"1711090002/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-30 14:30:50";"2018.04";"1711090002/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-31 19:07:43";"2018.05";"1711090002/PB/";"6000000000008";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60393 B";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-06-30 20:55:46";"2018.06";"1711090002/PB/";"6000000000009";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60393 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-10 14:49:55";"2018.01";"1711200001/PA/";"1000000000003";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:13:43";"2018.04";"1711200001/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:14:27";"2018.04";"1711200001/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-11 09:51:41";"2018.05";"1711200001/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60344 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-12 09:51:55";"2018.05";"1711200001/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"865000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60344 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-10 14:49:55";"2018.01";"1711200001/PA/";"6000000000003";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:13:43";"2018.04";"1711200001/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:14:27";"2018.04";"1711200001/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-11 09:51:41";"2018.05";"1711200001/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60344 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-12 09:51:55";"2018.05";"1711200001/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"865000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60344 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-10 14:49:55";"2018.01";"1711200001/PB/";"1000000000003";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:13:43";"2018.04";"1711200001/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:14:27";"2018.04";"1711200001/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-11 09:51:41";"2018.05";"1711200001/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"117000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60344 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-12 09:51:55";"2018.05";"1711200001/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"119000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60344 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-10 14:49:55";"2018.01";"1711200001/PB/";"6000000000003";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:13:43";"2018.04";"1711200001/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:14:27";"2018.04";"1711200001/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-11 09:51:41";"2018.05";"1711200001/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"117000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60344 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-12 09:51:55";"2018.05";"1711200001/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"119000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60344 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:13:43";"2018.04";"1711200001/PK/";"1000000000004";;;"2.3000";"1.1001";;;;"0";"940000";"KSP123";"Titipan Keluar Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-04 13:13:43";"2018.04";"1711200001/PK/";"6000000000004";;;"1.1001";"2.3000";;;;"940000";"0";"KSP123";"Titipan Keluar Kontrak No. 60344 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-28 10:47:34";"2018.02";"1711200001/PM/";"1000000000002";;;"2.3000";"1.1001";;;;"940000";"0";"KSP123";"Titipan Masuk Kontrak No. 60344 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-28 10:47:34";"2018.02";"1711200001/PM/";"6000000000002";;;"1.1001";"2.3000";;;;"0";"940000";"KSP123";"Titipan Masuk Kontrak No. 60344 C";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-05 14:28:45";"2018.01";"1711250001/PA/";"1000000000003";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-08 09:32:36";"2018.02";"1711250001/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60369 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-08 09:28:14";"2018.03";"1711250001/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-09 13:30:36";"2018.04";"1711250001/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:10:55";"2018.04";"1711250001/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:11:03";"2018.04";"1711250001/PA/";"1000000000008";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:11:13";"2018.04";"1711250001/PA/";"1000000000009";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-05 14:28:45";"2018.01";"1711250001/PA/";"6000000000003";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 2 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-08 09:32:36";"2018.02";"1711250001/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60369 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-08 09:28:14";"2018.03";"1711250001/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-09 13:30:36";"2018.04";"1711250001/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:10:55";"2018.04";"1711250001/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:11:03";"2018.04";"1711250001/PA/";"6000000000008";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:11:13";"2018.04";"1711250001/PA/";"6000000000009";;;"1.1001";"1.2003";;;;"0";"1040000";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-05 14:28:45";"2018.01";"1711250001/PB/";"1000000000003";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-08 09:32:36";"2018.02";"1711250001/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60369 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-08 09:28:14";"2018.03";"1711250001/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-09 13:30:36";"2018.04";"1711250001/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:10:55";"2018.04";"1711250001/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:11:03";"2018.04";"1711250001/PB/";"1000000000008";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:11:13";"2018.04";"1711250001/PB/";"1000000000009";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-05 14:28:45";"2018.01";"1711250001/PB/";"6000000000003";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 2 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-08 09:32:36";"2018.02";"1711250001/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60369 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-08 09:28:14";"2018.03";"1711250001/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-09 13:30:36";"2018.04";"1711250001/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:10:55";"2018.04";"1711250001/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:11:03";"2018.04";"1711250001/PB/";"6000000000008";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-04-11 14:11:13";"2018.04";"1711250001/PB/";"6000000000009";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60369 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-14 16:37:47";"2018.05";"1711270001/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60256 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:40:19";"2018.08";"1711270001/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:40:43";"2018.08";"1711270001/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:41:00";"2018.08";"1711270001/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-06 09:01:08";"2018.10";"1711270001/PA/";"1000000000008";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60256 C";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-24 18:56:52";"2018.11";"1711270001/PA/";"1000000000009";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60256 C";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-05-14 16:37:47";"2018.05";"1711270001/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60256 C";"yes";"192.168.0.5";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:40:19";"2018.08";"1711270001/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:40:43";"2018.08";"1711270001/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-31 19:41:00";"2018.08";"1711270001/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60256 C";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
