"tanggal";"periode";"id";"nomor";"transaksi";"referensi";"model";"rekening";"debet";"credit";"kantor";"keterangan";"active";"ip";"status";"user";"created";"modified"
"2017-10-02 00:00:00";"2017.10";"KB/171002/0000";"2";;;"1.1004";"1.1001";"0";"1399000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-03 00:00:00";"2017.10";"KB/171003/0000";"1";;;"1.1001";"4.7000";"0";"11000";"KSP123";"POTONGAN PELUNASAN 60305 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-03 00:00:00";"2017.10";"KB/171003/0000";"2";;;"1.1004";"1.1001";"0";"76000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-04 00:00:00";"2017.10";"KB/171004/0000";"1";;;"1.1004";"1.1001";"0";"2519000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-05 00:00:00";"2017.10";"KB/171005/0000";"1";;;"1.1004";"1.1001";"0";"513000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-06 00:00:00";"2017.10";"KB/171006/0000";"1";;;"1.1001";"4.7000";"0";"7000";"KSP123";"POTONGAN PELUNASAN 60346 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-06 00:00:00";"2017.10";"KB/171006/0000";"2";;;"1.1004";"1.1001";"2000000";"0";"KSP123";"PENGISIAN KAS KECIL ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-06 00:00:00";"2017.10";"KB/171006/0000";"3";;;"1.1004";"1.1001";"5000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-06 00:00:00";"2017.10";"KB/171006/0000";"4";;;"1.1004";"1.1001";"500000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-06 00:00:00";"2017.10";"KB/171006/0000";"5";;;"1.1004";"4.2000";"0";"302000";"KSP123";"MATERAI";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-06 00:00:00";"2017.10";"KB/171006/0000";"6";;;"1.1004";"4.3000";"0";"45000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-07 00:00:00";"2017.10";"KB/171007/0000";"1";;;"1.1001";"4.7000";"0";"13000";"KSP123";"POTONGAN PELUNASAN 60339 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-10 00:00:00";"2017.10";"KB/171010/0000";"1";;;"1.1004";"4.2000";"0";"80000";"KSP123";"BIAYA PERKANTORAN & UMUM, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-11 00:00:00";"2017.10";"KB/171011/0000";"1";;;"1.1001";"4.7000";"0";"9000";"KSP123";"POTONGAN PELUNASAN 60386";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-11 00:00:00";"2017.10";"KB/171011/0000";"2";;;"1.1001";"4.7000";"0";"31000";"KSP123";"POTONGAN PELUNASAN 60272 b";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"1";;;"1.1004";"1.1001";"900000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"2";;;"1.1004";"1.1001";"0";"2430000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"3";;;"1.1004";"4.2000";"0";"10000";"KSP123";"FOTO COPY";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"4";;;"1.1004";"1.1001";"988000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"5";;;"1.1004";"1.1001";"787000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"6";;;"1.1004";"6.1000";"0";"41000";"KSP123";"BIAYA LAIN-LAIN, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"7";;;"1.1004";"1.1001";"0";"2000000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"8";;;"1.1004";"1.1001";"4134000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"9";;;"1.1004";"4.2000";"0";"40000";"KSP123";"AIR MINUM";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"10";;;"1.1004";"1.1001";"1182000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"11";;;"1.1004";"1.1001";"1000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"12";;;"1.1004";"1.1001";"0";"3268000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"13";;;"1.1004";"4.2000";"0";"150000";"KSP123";"FIRST MEDIA";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"14";;;"1.1004";"1.1001";"0";"1635000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"15";;;"1.1004";"4.2000";"0";"302000";"KSP123";"MATERAI";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"16";;;"1.1004";"1.1001";"0";"2183000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-12 00:00:00";"2017.10";"KB/171012/0000";"17";;;"1.1004";"1.1001";"0";"88000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-13 00:00:00";"2017.10";"KB/171013/0000";"1";;;"1.1001";"4.7000";"0";"8000";"KSP123";"POTONGAN PELUNASAN 60029 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"1";;;"1.1004";"1.1001";"3000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"2";;;"1.1004";"1.1001";"680000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"3";;;"1.1004";"1.1001";"1590000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"4";;;"1.1004";"4.3000";"0";"255000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"5";;;"1.1004";"4.1000";"0";"2500000";"KSP123";"BIAYA KARYAWAN, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"6";;;"1.1004";"1.1001";"1500000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"7";;;"1.1004";"1.1001";"0";"1950000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"8";;;"1.1004";"4.3000";"0";"1320000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"9";;;"1.1001";"4.4000";"0";"400500";"KSP123";"BIAYA ADMINISTRASI BANK, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"10";;;"1.1001";"4.2000";"0";"143766";"KSP123";"BIAYA KOMUNIKASI OKTOBER";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"11";;;"1.1001";"5.2000";"17731.98";"0";"KSP123";"PENDAPATAN BUNGA BANK, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"12";;;"1.1001";"4.3000";"0";"2320000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"13";;;"1.1001";"2.2000";"64480000";"0";"KSP123";"HUTANG DANIEL, ";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-10-31 00:00:00";"2017.10";"KB/171031/0000";"14";;;"1.1001";"2.2000";"0";"106332000";"KSP123";"HUTANG DANIEL, ";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-01 00:00:00";"2017.11";"KB/171101/0000";"1";;;"1.1001";"1.1001";"19104541.57";"0";"KSP123";"Saldo Awal";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-01 00:00:00";"2017.11";"KB/171101/0000";"2";;;"1.1004";"1.1004";"4690600";"0";"KSP123";"Saldo Awal";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-01 00:00:00";"2017.11";"KB/171101/0000";"3";;;"1.1004";"1.1001";"0";"100000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-01 00:00:00";"2017.11";"KB/171101/0000";"4";;;"1.1004";"1.1001";"5000000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-01 00:00:00";"2017.11";"KB/171101/0000";"5";;;"1.1004";"4.3000";"0";"70000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-02 00:00:00";"2017.11";"KB/171102/0000";"1";;;"1.1001";"4.7000";"0";"9000";"KSP123";"POTONGAN PELUNASAN 60358 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-02 00:00:00";"2017.11";"KB/171102/0000";"2";;;"1.1001";"4.7000";"0";"13000";"KSP123";"POTONGAN PELUNASAN 60203 E";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-02 00:00:00";"2017.11";"KB/171102/0000";"3";;;"1.1001";"4.7000";"0";"14000";"KSP123";"POTONGAN PELUNASAN 60387";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-02 00:00:00";"2017.11";"KB/171102/0000";"4";;;"1.1001";"4.7000";"0";"6000";"KSP123";"POTONGAN PELUNASAN 60207 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-02 00:00:00";"2017.11";"KB/171102/0000";"5";;;"1.1001";"4.7000";"0";"15000";"KSP123";"POTONGAN PELUNASAN 60257 C";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-03 00:00:00";"2017.11";"KB/171103/0000";"1";;;"1.1001";"4.7000";"0";"9000";"KSP123";"POTONGAN PELUNASAN 60347 B";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-03 00:00:00";"2017.11";"KB/171103/0000";"2";;;"1.1001";"4.7000";"0";"7000";"KSP123";"POTONGAN PELUNASAN 60311 B";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-04 00:00:00";"2017.11";"KB/171104/0000";"1";;;"1.1004";"1.1001";"0";"2849000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-04 00:00:00";"2017.11";"KB/171104/0000";"2";;;"1.1004";"1.1001";"0";"463000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-06 00:00:00";"2017.11";"KB/171106/0000";"1";;;"1.1001";"4.7000";"0";"30000";"KSP123";"POTONGAN PELUNASAN 60350 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-06 00:00:00";"2017.11";"KB/171106/0000";"2";;;"1.1001";"4.7000";"0";"9000";"KSP123";"POTONGAN PELUNASAN 60353 B";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-06 00:00:00";"2017.11";"KB/171106/0000";"3";;;"1.1001";"4.7000";"0";"9000";"KSP123";"POTONGAN PELUNASAN 60392";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-06 00:00:00";"2017.11";"KB/171106/0000";"4";;;"1.1001";"4.7000";"0";"27000";"KSP123";"POTONGAN PELUNASAN 60362 B";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-06 00:00:00";"2017.11";"KB/171106/0000";"5";;;"1.1004";"1.1001";"1020000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-06 00:00:00";"2017.11";"KB/171106/0000";"6";;;"1.1004";"1.1001";"767000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-09 00:00:00";"2017.11";"KB/171109/0000";"1";;;"1.1001";"4.7000";"0";"5000";"KSP123";"POTONGAN PELUNASAN 60393";"yes";"192.168.0.12";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-09 00:00:00";"2017.11";"KB/171109/0000";"2";;;"1.1004";"1.1001";"0";"2520000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-13 00:00:00";"2017.11";"KB/171113/0000";"1";;;"1.1004";"4.2000";"0";"302000";"KSP123";"MATERAI";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-13 00:00:00";"2017.11";"KB/171113/0000";"2";;;"1.1004";"1.1001";"2400000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-13 00:00:00";"2017.11";"KB/171113/0000";"3";;;"1.1004";"1.1001";"4050000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-17 00:00:00";"2017.11";"KB/171117/0000";"1";;;"1.1001";"4.7000";"0";"91000";"KSP123";"POTONGAN PELUNASAN 60173 D";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-21 00:00:00";"2017.11";"KB/171121/0000";"1";;;"1.1004";"6.1000";"0";"100000";"KSP123";"BIAYA LAIN-LAIN, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-21 00:00:00";"2017.11";"KB/171121/0000";"2";;;"1.1004";"1.1001";"3100000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-21 00:00:00";"2017.11";"KB/171121/0000";"3";;;"1.1004";"1.1001";"0";"50000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-23 00:00:00";"2017.11";"KB/171123/0000";"1";;;"1.1004";"1.1001";"1918000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-23 00:00:00";"2017.11";"KB/171123/0000";"2";;;"1.1004";"1.1001";"662000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-27 00:00:00";"2017.11";"KB/171127/0000";"1";;;"1.1004";"1.1001";"888000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-29 00:00:00";"2017.11";"KB/171129/0000";"1";;;"1.1001";"4.7000";"0";"173000";"KSP123";"POTONGAN PELUNASAN 60256 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-29 00:00:00";"2017.11";"KB/171129/0000";"2";;;"1.1001";"4.7000";"0";"7000";"KSP123";"POTONGAN PELUNASAN 60317 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-29 00:00:00";"2017.11";"KB/171129/0000";"3";;;"1.1004";"4.2000";"0";"79800";"KSP123";"BIAYA PERKANTORAN & UMUM, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-29 00:00:00";"2017.11";"KB/171129/0000";"4";;;"1.1004";"4.1000";"0";"2500000";"KSP123";"BIAYA KARYAWAN, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-29 00:00:00";"2017.11";"KB/171129/0000";"5";;;"1.1004";"1.1001";"1500000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-29 00:00:00";"2017.11";"KB/171129/0000";"6";;;"1.1004";"1.1001";"0";"1950000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-29 00:00:00";"2017.11";"KB/171129/0000";"7";;;"1.1004";"4.3000";"0";"1410000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-29 00:00:00";"2017.11";"KB/171129/0000";"8";;;"1.1004";"1.1001";"680000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-29 00:00:00";"2017.11";"KB/171129/0000";"9";;;"1.1004";"1.1001";"2280000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"1";;;"1.1004";"1.1001";"0";"132000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"2";;;"1.1004";"1.1001";"0";"100000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"3";;;"1.1004";"4.2000";"0";"300000";"KSP123";"MATERAI";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"4";;;"1.1004";"4.2000";"0";"150000";"KSP123";"BIAYA PERKANTORAN & UMUM, ";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"5";;;"1.1004";"1.1001";"0";"2253000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"6";;;"1.1004";"1.1001";"984000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"7";;;"1.1004";"1.1001";"395000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"8";;;"1.1004";"6.1000";"0";"240000";"KSP123";"SURVEY ANGGA";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"9";;;"1.1001";"4.3000";"0";"3060000";"KSP123";"BIAYA KOMISI MAKELAR / FEE, ";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"10";;;"1.1001";"4.4000";"0";"400500";"KSP123";"BIAYA ADMINISTRASI BANK, ";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"11";;;"1.1001";"5.2000";"13779.29";"0";"KSP123";"PENDAPATAN BUNGA BANK, ";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"12";;;"1.1001";"4.2000";"0";"203321";"KSP123";"TELKOM";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"13";;;"1.1001";"2.2000";"119600000";"0";"KSP123";"HUTANG DANIEL, ";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-11-30 00:00:00";"2017.11";"KB/171130/0000";"14";;;"1.1001";"2.2000";"0";"130713000";"KSP123";"HUTANG DANIEL, ";"yes";"192.168.0.7";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-01 00:00:00";"2017.12";"KB/171201/0000";"1";;;"1.1001";"1.1001";"7371499.85999998";"0";"KSP123";"Saldo Awal";"yes";"192.168.0.12";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-01 00:00:00";"2017.12";"KB/171201/0000";"2";;;"1.1004";"1.1004";"14765800";"0";"KSP123";"Saldo Awal";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-01 00:00:00";"2017.12";"KB/171201/0000";"3";;;"1.1004";"1.1001";"0";"2763000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 00:00:00";"2017.12";"KB/171205/0000";"1";;;"1.1004";"1.1001";"0";"300000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 00:00:00";"2017.12";"KB/171205/0000";"2";;;"1.1004";"1.1001";"0";"2239000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 00:00:00";"2017.12";"KB/171205/0000";"3";;;"1.1004";"1.1001";"614000";"0";"KSP123";"PENGISIAN KAS KECIL";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 00:00:00";"2017.12";"KB/171205/0000";"4";;;"1.1004";"1.1001";"0";"966000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2017-12-05 00:00:00";"2017.12";"KB/171205/0000";"5";;;"1.1004";"1.1001";"0";"513000";"KSP123";"SETOR KE KAS BANK";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
